DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4027232,"N,N-Dimethylethylamine",598-56-1,DAZXVJBJRMWXJP-UHFFFAOYSA-N,"N,N-Dimethylethanamine",CCN(C)C,"InChI=1S/C4H11N/c1-4-5(2)3/h4H2,1-3H3",C4H11N,73.139,73.089149,111,22,102,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020868,Dichloromethane,75-09-2,YMWUJEATGCHHMB-UHFFFAOYSA-N,Dichloromethane,ClCCl,InChI=1S/CH2Cl2/c2-1-3/h1H2,CH2Cl2,84.93,83.953356,385,1755,390,3207,1,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8041379,"2,6-Di-tert-butyl-4-methoxyphenol",489-01-0,SLUKQUGVTITNSY-UHFFFAOYSA-N,"2,6-Di-tert-butyl-4-methoxyphenol",COC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,"InChI=1S/C15H24O2/c1-14(2,3)11-8-10(17-7)9-12(13(11)16)15(4,5)6/h8-9,16H,1-7H3",C15H24O2,236.355,236.177630,82,2,92,,1,45/435,10.0,435
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020306,Chloroform,67-66-3,HEDRZPFGACZZDS-UHFFFAOYSA-N,Trichloromethane,ClC(Cl)Cl,InChI=1S/CHCl3/c2-1(3)4/h1H,CHCl3,119.37,117.914383,352,6098,356,292,1,13/235,6.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047572,(3Z)-Hex-3-en-1-yl formate,33467-73-1,XJHQVZQZUGLZLS-ARJAWSKDSA-N,(3Z)-Hex-3-en-1-yl formate,CC\C=C/CCOC=O,"InChI=1S/C7H12O2/c1-2-3-4-5-6-9-7-8/h3-4,7H,2,5-6H2,1H3/b4-3-",C7H12O2,128.171,128.083730,74,,40,8,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020515,"N,N-Dimethylformamide",68-12-2,ZMXDDKWLCZADIW-UHFFFAOYSA-N,"N,N-Dimethylformamide",CN(C)C=O,"InChI=1S/C3H7NO/c1-4(2)3-5/h3H,1-2H3",C3H7NO,73.095,73.052764,293,1702,810,311,1,10/885,1.0,885
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021923,Cyclohexane,110-82-7,XDTMQSROBMDMFD-UHFFFAOYSA-N,Cyclohexane,C1CCCCC1,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,C6H12,84.162,84.093900,346,608,527,852,1,3/403,1.0,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047438,3-Heptanone,106-35-4,NGAZZOYFWWSOGK-UHFFFAOYSA-N,Heptan-3-one,CCCCC(=O)CC,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h3-6H2,1-2H3",C7H14O,114.188,114.104465,147,2,105,5,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047396,"1,4-Cineole",470-67-7,RFFOTVCVTJUTAD-AOOOYVTPSA-N,"(1s,4s)-1-Methyl-4-(propan-2-yl)-7-oxabicyclo[2.2.1]heptane",CC(C)[C@]12CC[C@](C)(CC1)O2,"InChI=1/C10H18O/c1-8(2)10-6-4-9(3,11-10)5-7-10/h8H,4-7H2,1-3H3/t9-,10+",C10H18O,154.253,154.135765,125,11,66,6,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047612,Butan-2-yl acetate,105-46-4,DCKVNWZUADLDEH-UHFFFAOYSA-N,Butan-2-yl acetate,CCC(C)OC(C)=O,"InChI=1S/C6H12O2/c1-4-5(2)8-6(3)7/h5H,4H2,1-3H3",C6H12O2,116.16,116.083730,128,,83,17,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9020584,Ethanol,64-17-5,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,Ethanol,CCO,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",C2H6O,46.069,46.041865,476,79207,1912,7132,1,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5039224,Acetaldehyde,75-07-0,IKHGUXGNUITLKF-UHFFFAOYSA-N,Acetaldehyde,CC=O,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",C2H4O,44.053,44.026215,332,5568,445,205,1,145/400,36.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8047688,Ethyl tiglate,5837-78-5,OAPHLAAOJMTMLY-GQCTYLIASA-N,Ethyl (2E)-2-methylbut-2-enoate,CCOC(=O)C(\C)=C\C,"InChI=1S/C7H12O2/c1-4-6(3)7(8)9-5-2/h4H,5H2,1-3H3/b6-4+",C7H12O2,128.171,128.083730,81,,78,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020977,Nitromethane,75-52-5,LYGJENNIWJXYER-UHFFFAOYSA-N,Nitromethane,C[N+]([O-])=O,InChI=1S/CH3NO2/c1-2(3)4/h1H3,CH3NO2,61.04,61.016378,230,178,141,235,1,4/400,1.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0025286,Ethylene glycol dimethyl ether,110-71-4,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-Dimethoxyethane",COCCOC,"InChI=1S/C4H10O2/c1-5-3-4-6-2/h3-4H2,1-2H3",C4H10O2,90.122,90.068080,242,32,463,121,1,6/235,3.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5025285,Ethylene glycol diethyl ether,629-14-1,LZDKZFUFMNSQCJ-UHFFFAOYSA-N,"1,2-Diethoxyethane",CCOCCOCC,"InChI=1S/C6H14O2/c1-3-7-5-6-8-4-2/h3-6H2,1-2H3",C6H14O2,118.176,118.099380,154,8,116,1,1,1/404,0.0,404
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047550,Isopropyl 2-methylbutyrate,66576-71-4,DIRDKDDFAMNBNY-UHFFFAOYSA-N,Propan-2-yl 2-methylbutanoate,CCC(C)C(=O)OC(C)C,"InChI=1/C8H16O2/c1-5-7(4)8(9)10-6(2)3/h6-7H,5H2,1-4H3",C8H16O2,144.214,144.115030,71,,53,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6021583,"2,3-Butanedione",431-03-8,QSJXEFYPDANLFS-UHFFFAOYSA-N,"Butane-2,3-dione",CC(=O)C(C)=O,InChI=1S/C4H6O2/c1-3(5)4(2)6/h1-2H3,C4H6O2,86.09,86.036779,212,1208,147,4,1,9/400,2.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027223,Butyl propionate,590-01-2,BTMVHUNTONAYDX-UHFFFAOYSA-N,Butyl propanoate,CCCCOC(=O)CC,"InChI=1S/C7H14O2/c1-3-5-6-9-7(8)4-2/h3-6H2,1-2H3",C7H14O2,130.187,130.099380,157,2,99,19,1,5/235,2.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021311,"2,4,6-Tris(tert-butyl)phenol",732-26-3,PFEFOYRSMXVNEL-UHFFFAOYSA-N,"2,4,6-Tri-tert-butylphenol",CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,"InChI=1S/C18H30O/c1-16(2,3)12-10-13(17(4,5)6)15(19)14(11-12)18(7,8)9/h10-11,19H,1-9H3",C18H30O,262.437,262.229666,194,11,109,2,1,135/903,15.0,903
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4047676,2-Methoxypyrazine,3149-28-8,WKSXRWSOSLGSTN-UHFFFAOYSA-N,2-Methoxypyrazine,COC1=NC=CN=C1,"InChI=1S/C5H6N2O/c1-8-5-4-6-2-3-7-5/h2-4H,1H3",C5H6N2O,110.116,110.048013,74,,120,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4020298,Chlorobenzene,108-90-7,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,ClC1=CC=CC=C1,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,C6H5Cl,112.56,112.007978,341,364,312,167,1,2/235,1.0,235
